file_name,height,width,bbox,age,race,masked,skintone,emotion,gender,crop_name,label
1884186.jpg,2000,1328,"[997.1329801275426, 1096.1419282791053, 97.43727871642938, 130.40625566956248]",3,1,0,1,0,0,1013_2.jpg,0131
1884186.jpg,2000,1328,"[997.1329801275426, 1096.1419282791053, 97.43727871642938, 130.40625566956248]",3,1,0,1,0,0,1013_3.jpg,0131
1884186.jpg,2000,1328,"[997.1329801275426, 1096.1419282791053, 97.43727871642938, 130.40625566956248]",3,1,0,1,0,0,1013_4.jpg,0131
1884186.jpg,2000,1328,"[997.1329801275426, 1096.1419282791053, 97.43727871642938, 130.40625566956248]",3,1,0,1,0,0,1013_5.jpg,0131
1884186.jpg,2000,1328,"[997.1329801275426, 1096.1419282791053, 97.43727871642938, 130.40625566956248]",3,1,0,1,0,0,1013_6.jpg,0131
1884186.jpg,2000,1328,"[997.1329801275426, 1096.1419282791053, 97.43727871642938, 130.40625566956248]",3,1,0,1,0,0,1013_7.jpg,0131
20531095.jpg,1333,2000,"[90.26339126352424, 217.79686561253348, 276.53749553786855, 417.9704006657657]",3,1,0,1,0,0,1104_1.jpg,0131
20531095.jpg,1333,2000,"[90.26339126352424, 217.79686561253348, 276.53749553786855, 417.9704006657657]",3,1,0,1,0,0,1104_2.jpg,0131
20531095.jpg,1333,2000,"[90.26339126352424, 217.79686561253348, 276.53749553786855, 417.9704006657657]",3,1,0,1,0,0,1104_3.jpg,0131
20531095.jpg,1333,2000,"[90.26339126352424, 217.79686561253348, 276.53749553786855, 417.9704006657657]",3,1,0,1,0,0,1104_4.jpg,0131
20531095.jpg,1333,2000,"[90.26339126352424, 217.79686561253348, 276.53749553786855, 417.9704006657657]",3,1,0,1,0,0,1104_5.jpg,0131
20531095.jpg,1333,2000,"[90.26339126352424, 217.79686561253348, 276.53749553786855, 417.9704006657657]",3,1,0,1,0,0,1104_6.jpg,0131
20531095.jpg,1333,2000,"[90.26339126352424, 217.79686561253348, 276.53749553786855, 417.9704006657657]",3,1,0,1,0,0,1104_7.jpg,0131
26679383.jpg,1333,2000,"[555.8471269912886, 239.44433838574315, 312.42676415903736, 461.0267880834563]",3,1,1,1,0,1,1457_1.jpg,0131
26679383.jpg,1333,2000,"[555.8471269912886, 239.44433838574315, 312.42676415903736, 461.0267880834563]",3,1,1,1,0,1,1457_2.jpg,0131
26679383.jpg,1333,2000,"[555.8471269912886, 239.44433838574315, 312.42676415903736, 461.0267880834563]",3,1,1,1,0,1,1457_3.jpg,0131
26679383.jpg,1333,2000,"[555.8471269912886, 239.44433838574315, 312.42676415903736, 461.0267880834563]",3,1,1,1,0,1,1457_4.jpg,0131
26679383.jpg,1333,2000,"[555.8471269912886, 239.44433838574315, 312.42676415903736, 461.0267880834563]",3,1,1,1,0,1,1457_5.jpg,0131
26679383.jpg,1333,2000,"[555.8471269912886, 239.44433838574315, 312.42676415903736, 461.0267880834563]",3,1,1,1,0,1,1457_6.jpg,0131
26679383.jpg,1333,2000,"[555.8471269912886, 239.44433838574315, 312.42676415903736, 461.0267880834563]",3,1,1,1,0,1,1457_7.jpg,0131
30283100.jpg,1333,2000,"[484.28826259223956, 254.19260979440833, 219.39492165916946, 277.8073902055768]",3,1,0,1,0,1,1640_1.jpg,0131
30283100.jpg,1333,2000,"[484.28826259223956, 254.19260979440833, 219.39492165916946, 277.8073902055768]",3,1,0,1,0,1,1640_2.jpg,0131
30283100.jpg,1333,2000,"[484.28826259223956, 254.19260979440833, 219.39492165916946, 277.8073902055768]",3,1,0,1,0,1,1640_3.jpg,0131
30283100.jpg,1333,2000,"[484.28826259223956, 254.19260979440833, 219.39492165916946, 277.8073902055768]",3,1,0,1,0,1,1640_4.jpg,0131
30283100.jpg,1333,2000,"[484.28826259223956, 254.19260979440833, 219.39492165916946, 277.8073902055768]",3,1,0,1,0,1,1640_5.jpg,0131
30283100.jpg,1333,2000,"[484.28826259223956, 254.19260979440833, 219.39492165916946, 277.8073902055768]",3,1,0,1,0,1,1640_6.jpg,0131
30283100.jpg,1333,2000,"[484.28826259223956, 254.19260979440833, 219.39492165916946, 277.8073902055768]",3,1,0,1,0,1,1640_7.jpg,0131
32349450.jpg,1333,2000,"[555.8946170389636, 410.04606615295774, 230.65246385454952, 312.84932723174626]",3,1,0,1,0,1,1726_1.jpg,0131
32349450.jpg,1333,2000,"[555.8946170389636, 410.04606615295774, 230.65246385454952, 312.84932723174626]",3,1,0,1,0,1,1726_2.jpg,0131
32349450.jpg,1333,2000,"[555.8946170389636, 410.04606615295774, 230.65246385454952, 312.84932723174626]",3,1,0,1,0,1,1726_3.jpg,0131
32349450.jpg,1333,2000,"[555.8946170389636, 410.04606615295774, 230.65246385454952, 312.84932723174626]",3,1,0,1,0,1,1726_4.jpg,0131
32349450.jpg,1333,2000,"[555.8946170389636, 410.04606615295774, 230.65246385454952, 312.84932723174626]",3,1,0,1,0,1,1726_5.jpg,0131
32349450.jpg,1333,2000,"[555.8946170389636, 410.04606615295774, 230.65246385454952, 312.84932723174626]",3,1,0,1,0,1,1726_6.jpg,0131
32349450.jpg,1333,2000,"[555.8946170389636, 410.04606615295774, 230.65246385454952, 312.84932723174626]",3,1,0,1,0,1,1726_7.jpg,0131
37703118.jpg,1335,2000,"[1281.881940460101, 453.44336848835957, 264.55859150880804, 333.8226526046564]",3,1,1,1,0,1,1958_1.jpg,0131
37703118.jpg,1335,2000,"[1281.881940460101, 453.44336848835957, 264.55859150880804, 333.8226526046564]",3,1,1,1,0,1,1958_2.jpg,0131
37703118.jpg,1335,2000,"[1281.881940460101, 453.44336848835957, 264.55859150880804, 333.8226526046564]",3,1,1,1,0,1,1958_3.jpg,0131
37703118.jpg,1335,2000,"[1281.881940460101, 453.44336848835957, 264.55859150880804, 333.8226526046564]",3,1,1,1,0,1,1958_4.jpg,0131
37703118.jpg,1335,2000,"[1281.881940460101, 453.44336848835957, 264.55859150880804, 333.8226526046564]",3,1,1,1,0,1,1958_5.jpg,0131
37703118.jpg,1335,2000,"[1281.881940460101, 453.44336848835957, 264.55859150880804, 333.8226526046564]",3,1,1,1,0,1,1958_6.jpg,0131
37703118.jpg,1335,2000,"[1281.881940460101, 453.44336848835957, 264.55859150880804, 333.8226526046564]",3,1,1,1,0,1,1958_7.jpg,0131
37703134.jpg,2000,1334,"[746.3003893176692, 890.003551669984, 256.6833549620923, 321.33973089269557]",3,1,1,1,0,1,1959_1.jpg,0131
37703134.jpg,2000,1334,"[746.3003893176692, 890.003551669984, 256.6833549620923, 321.33973089269557]",3,1,1,1,0,1,1959_2.jpg,0131
37703134.jpg,2000,1334,"[746.3003893176692, 890.003551669984, 256.6833549620923, 321.33973089269557]",3,1,1,1,0,1,1959_3.jpg,0131
37703134.jpg,2000,1334,"[746.3003893176692, 890.003551669984, 256.6833549620923, 321.33973089269557]",3,1,1,1,0,1,1959_4.jpg,0131
37703134.jpg,2000,1334,"[746.3003893176692, 890.003551669984, 256.6833549620923, 321.33973089269557]",3,1,1,1,0,1,1959_5.jpg,0131
37703134.jpg,2000,1334,"[746.3003893176692, 890.003551669984, 256.6833549620923, 321.33973089269557]",3,1,1,1,0,1,1959_6.jpg,0131
37703134.jpg,2000,1334,"[746.3003893176692, 890.003551669984, 256.6833549620923, 321.33973089269557]",3,1,1,1,0,1,1959_7.jpg,0131
4023996.jpg,2000,1333,"[455.0890929572032, 380.74943826165196, 323.6636579448921, 405.81977605196727]",3,1,0,1,0,1,2226_1.jpg,0131
4023996.jpg,2000,1333,"[455.0890929572032, 380.74943826165196, 323.6636579448921, 405.81977605196727]",3,1,0,1,0,1,2226_2.jpg,0131
4023996.jpg,2000,1333,"[455.0890929572032, 380.74943826165196, 323.6636579448921, 405.81977605196727]",3,1,0,1,0,1,2226_3.jpg,0131
4023996.jpg,2000,1333,"[455.0890929572032, 380.74943826165196, 323.6636579448921, 405.81977605196727]",3,1,0,1,0,1,2226_4.jpg,0131
4023996.jpg,2000,1333,"[455.0890929572032, 380.74943826165196, 323.6636579448921, 405.81977605196727]",3,1,0,1,0,1,2226_5.jpg,0131
4023996.jpg,2000,1333,"[455.0890929572032, 380.74943826165196, 323.6636579448921, 405.81977605196727]",3,1,0,1,0,1,2226_6.jpg,0131
4023996.jpg,2000,1333,"[455.0890929572032, 380.74943826165196, 323.6636579448921, 405.81977605196727]",3,1,0,1,0,1,2226_7.jpg,0131
4023997.jpg,2000,1333,"[422.9355694119278, 305.7264556533013, 369.02147686267983, 488.22323238824083]",3,1,0,1,0,1,2227_1.jpg,0131
4023997.jpg,2000,1333,"[422.9355694119278, 305.7264556533013, 369.02147686267983, 488.22323238824083]",3,1,0,1,0,1,2227_2.jpg,0131
4023997.jpg,2000,1333,"[422.9355694119278, 305.7264556533013, 369.02147686267983, 488.22323238824083]",3,1,0,1,0,1,2227_3.jpg,0131
4023997.jpg,2000,1333,"[422.9355694119278, 305.7264556533013, 369.02147686267983, 488.22323238824083]",3,1,0,1,0,1,2227_4.jpg,0131
4023997.jpg,2000,1333,"[422.9355694119278, 305.7264556533013, 369.02147686267983, 488.22323238824083]",3,1,0,1,0,1,2227_5.jpg,0131
4023997.jpg,2000,1333,"[422.9355694119278, 305.7264556533013, 369.02147686267983, 488.22323238824083]",3,1,0,1,0,1,2227_6.jpg,0131
4023997.jpg,2000,1333,"[422.9355694119278, 305.7264556533013, 369.02147686267983, 488.22323238824083]",3,1,0,1,0,1,2227_7.jpg,0131
4028607.jpg,2000,1333,"[510.2901997747067, 374.3862104349943, 307.7745005632268, 396.3917522431886]",3,1,0,1,0,1,2231_1.jpg,0131
4028607.jpg,2000,1333,"[510.2901997747067, 374.3862104349943, 307.7745005632268, 396.3917522431886]",3,1,0,1,0,1,2231_2.jpg,0131
4028607.jpg,2000,1333,"[510.2901997747067, 374.3862104349943, 307.7745005632268, 396.3917522431886]",3,1,0,1,0,1,2231_3.jpg,0131
4028607.jpg,2000,1333,"[510.2901997747067, 374.3862104349943, 307.7745005632268, 396.3917522431886]",3,1,0,1,0,1,2231_4.jpg,0131
4028607.jpg,2000,1333,"[510.2901997747067, 374.3862104349943, 307.7745005632268, 396.3917522431886]",3,1,0,1,0,1,2231_5.jpg,0131
4028607.jpg,2000,1333,"[510.2901997747067, 374.3862104349943, 307.7745005632268, 396.3917522431886]",3,1,0,1,0,1,2231_6.jpg,0131
4028607.jpg,2000,1333,"[510.2901997747067, 374.3862104349943, 307.7745005632268, 396.3917522431886]",3,1,0,1,0,1,2231_7.jpg,0131
42185482.jpg,2000,1333,"[459.0558402853899, 532.6650738020973, 162.73630261715527, 225.9421452509229]",3,1,0,1,0,0,2477_1.jpg,0131
42185482.jpg,2000,1333,"[459.0558402853899, 532.6650738020973, 162.73630261715527, 225.9421452509229]",3,1,0,1,0,0,2477_2.jpg,0131
42185482.jpg,2000,1333,"[459.0558402853899, 532.6650738020973, 162.73630261715527, 225.9421452509229]",3,1,0,1,0,0,2477_3.jpg,0131
42185482.jpg,2000,1333,"[459.0558402853899, 532.6650738020973, 162.73630261715527, 225.9421452509229]",3,1,0,1,0,0,2477_4.jpg,0131
42185482.jpg,2000,1333,"[459.0558402853899, 532.6650738020973, 162.73630261715527, 225.9421452509229]",3,1,0,1,0,0,2477_5.jpg,0131
42185482.jpg,2000,1333,"[459.0558402853899, 532.6650738020973, 162.73630261715527, 225.9421452509229]",3,1,0,1,0,0,2477_6.jpg,0131
42185482.jpg,2000,1333,"[459.0558402853899, 532.6650738020973, 162.73630261715527, 225.9421452509229]",3,1,0,1,0,0,2477_7.jpg,0131
48022005.jpg,1333,2000,"[1267.3960211524773, 262.99999999999994, 231.40596827128346, 329.3969045168947]",3,1,0,1,0,0,3446_1.jpg,0131
48022005.jpg,1333,2000,"[1267.3960211524773, 262.99999999999994, 231.40596827128346, 329.3969045168947]",3,1,0,1,0,0,3446_2.jpg,0131
48022005.jpg,1333,2000,"[1267.3960211524773, 262.99999999999994, 231.40596827128346, 329.3969045168947]",3,1,0,1,0,0,3446_3.jpg,0131
48022005.jpg,1333,2000,"[1267.3960211524773, 262.99999999999994, 231.40596827128346, 329.3969045168947]",3,1,0,1,0,0,3446_4.jpg,0131
48022005.jpg,1333,2000,"[1267.3960211524773, 262.99999999999994, 231.40596827128346, 329.3969045168947]",3,1,0,1,0,0,3446_5.jpg,0131
48022005.jpg,1333,2000,"[1267.3960211524773, 262.99999999999994, 231.40596827128346, 329.3969045168947]",3,1,0,1,0,0,3446_6.jpg,0131
48022005.jpg,1333,2000,"[1267.3960211524773, 262.99999999999994, 231.40596827128346, 329.3969045168947]",3,1,0,1,0,0,3446_7.jpg,0131
54360130.jpg,1333,2000,"[409.99224806201437, 106.99999999999996, 459.0047511877974, 559.0]",3,1,0,1,0,0,4201_1.jpg,0131
54360130.jpg,1333,2000,"[409.99224806201437, 106.99999999999996, 459.0047511877974, 559.0]",3,1,0,1,0,0,4201_2.jpg,0131
54360130.jpg,1333,2000,"[409.99224806201437, 106.99999999999996, 459.0047511877974, 559.0]",3,1,0,1,0,0,4201_3.jpg,0131
54360130.jpg,1333,2000,"[409.99224806201437, 106.99999999999996, 459.0047511877974, 559.0]",3,1,0,1,0,0,4201_4.jpg,0131
54360130.jpg,1333,2000,"[409.99224806201437, 106.99999999999996, 459.0047511877974, 559.0]",3,1,0,1,0,0,4201_5.jpg,0131
54360130.jpg,1333,2000,"[409.99224806201437, 106.99999999999996, 459.0047511877974, 559.0]",3,1,0,1,0,0,4201_6.jpg,0131
54360130.jpg,1333,2000,"[409.99224806201437, 106.99999999999996, 459.0047511877974, 559.0]",3,1,0,1,0,0,4201_7.jpg,0131
58762440.jpg,1330,2000,"[599.0007378543676, 192.99999999999974, 193.99859136893448, 283.9999999999999]",3,1,0,1,0,0,4870_1.jpg,0131
58762440.jpg,1330,2000,"[599.0007378543676, 192.99999999999974, 193.99859136893448, 283.9999999999999]",3,1,0,1,0,0,4870_2.jpg,0131
58762440.jpg,1330,2000,"[599.0007378543676, 192.99999999999974, 193.99859136893448, 283.9999999999999]",3,1,0,1,0,0,4870_3.jpg,0131
58762440.jpg,1330,2000,"[599.0007378543676, 192.99999999999974, 193.99859136893448, 283.9999999999999]",3,1,0,1,0,0,4870_4.jpg,0131
58762440.jpg,1330,2000,"[599.0007378543676, 192.99999999999974, 193.99859136893448, 283.9999999999999]",3,1,0,1,0,0,4870_5.jpg,0131
58762440.jpg,1330,2000,"[599.0007378543676, 192.99999999999974, 193.99859136893448, 283.9999999999999]",3,1,0,1,0,0,4870_6.jpg,0131
58762440.jpg,1330,2000,"[599.0007378543676, 192.99999999999974, 193.99859136893448, 283.9999999999999]",3,1,0,1,0,0,4870_7.jpg,0131
61217138.jpg,1333,2000,"[1117.4180778974326, 433.02653716078083, 165.9328709532523, 219.1704229865309]",3,1,0,1,0,1,5397_1.jpg,0131
61217138.jpg,1333,2000,"[1117.4180778974326, 433.02653716078083, 165.9328709532523, 219.1704229865309]",3,1,0,1,0,1,5397_2.jpg,0131
61217138.jpg,1333,2000,"[1117.4180778974326, 433.02653716078083, 165.9328709532523, 219.1704229865309]",3,1,0,1,0,1,5397_3.jpg,0131
61217138.jpg,1333,2000,"[1117.4180778974326, 433.02653716078083, 165.9328709532523, 219.1704229865309]",3,1,0,1,0,1,5397_4.jpg,0131
61217138.jpg,1333,2000,"[1117.4180778974326, 433.02653716078083, 165.9328709532523, 219.1704229865309]",3,1,0,1,0,1,5397_5.jpg,0131
61217138.jpg,1333,2000,"[1117.4180778974326, 433.02653716078083, 165.9328709532523, 219.1704229865309]",3,1,0,1,0,1,5397_6.jpg,0131
61217138.jpg,1333,2000,"[1117.4180778974326, 433.02653716078083, 165.9328709532523, 219.1704229865309]",3,1,0,1,0,1,5397_7.jpg,0131
64185441.jpg,892,2000,"[1149.9999999999968, 261.9931914893609, 362.9999999999995, 313.0385815602837]",3,1,0,1,0,0,6248_1.jpg,0131
64185441.jpg,892,2000,"[1149.9999999999968, 261.9931914893609, 362.9999999999995, 313.0385815602837]",3,1,0,1,0,0,6248_2.jpg,0131
64185441.jpg,892,2000,"[1149.9999999999968, 261.9931914893609, 362.9999999999995, 313.0385815602837]",3,1,0,1,0,0,6248_3.jpg,0131
64185441.jpg,892,2000,"[1149.9999999999968, 261.9931914893609, 362.9999999999995, 313.0385815602837]",3,1,0,1,0,0,6248_4.jpg,0131
64185441.jpg,892,2000,"[1149.9999999999968, 261.9931914893609, 362.9999999999995, 313.0385815602837]",3,1,0,1,0,0,6248_5.jpg,0131
64185441.jpg,892,2000,"[1149.9999999999968, 261.9931914893609, 362.9999999999995, 313.0385815602837]",3,1,0,1,0,0,6248_6.jpg,0131
64185441.jpg,892,2000,"[1149.9999999999968, 261.9931914893609, 362.9999999999995, 313.0385815602837]",3,1,0,1,0,0,6248_7.jpg,0131
64641115.jpg,1333,2000,"[540.0000000000006, 85.99404275534458, 292.6602691073021, 319.33835698928726]",3,1,0,1,0,0,6387_1.jpg,0131
64641115.jpg,1333,2000,"[540.0000000000006, 85.99404275534458, 292.6602691073021, 319.33835698928726]",3,1,0,1,0,0,6387_2.jpg,0131
64641115.jpg,1333,2000,"[540.0000000000006, 85.99404275534458, 292.6602691073021, 319.33835698928726]",3,1,0,1,0,0,6387_3.jpg,0131
64641115.jpg,1333,2000,"[540.0000000000006, 85.99404275534458, 292.6602691073021, 319.33835698928726]",3,1,0,1,0,0,6387_4.jpg,0131
64641115.jpg,1333,2000,"[540.0000000000006, 85.99404275534458, 292.6602691073021, 319.33835698928726]",3,1,0,1,0,0,6387_5.jpg,0131
64641115.jpg,1333,2000,"[540.0000000000006, 85.99404275534458, 292.6602691073021, 319.33835698928726]",3,1,0,1,0,0,6387_6.jpg,0131
64641115.jpg,1333,2000,"[540.0000000000006, 85.99404275534458, 292.6602691073021, 319.33835698928726]",3,1,0,1,0,0,6387_7.jpg,0131
66828563.jpg,1334,2000,"[1139.9978054097444, 169.99999999999977, 298.0003135128941, 373.9999999999995]",3,1,0,1,0,1,6965_1.jpg,0131
66828563.jpg,1334,2000,"[1139.9978054097444, 169.99999999999977, 298.0003135128941, 373.9999999999995]",3,1,0,1,0,1,6965_2.jpg,0131
66828563.jpg,1334,2000,"[1139.9978054097444, 169.99999999999977, 298.0003135128941, 373.9999999999995]",3,1,0,1,0,1,6965_3.jpg,0131
66828563.jpg,1334,2000,"[1139.9978054097444, 169.99999999999977, 298.0003135128941, 373.9999999999995]",3,1,0,1,0,1,6965_4.jpg,0131
66828563.jpg,1334,2000,"[1139.9978054097444, 169.99999999999977, 298.0003135128941, 373.9999999999995]",3,1,0,1,0,1,6965_5.jpg,0131
66828563.jpg,1334,2000,"[1139.9978054097444, 169.99999999999977, 298.0003135128941, 373.9999999999995]",3,1,0,1,0,1,6965_6.jpg,0131
66828563.jpg,1334,2000,"[1139.9978054097444, 169.99999999999977, 298.0003135128941, 373.9999999999995]",3,1,0,1,0,1,6965_7.jpg,0131
67835972.jpg,2000,1334,"[159.61243144424083, 1006.7560975609771, 537.7842778793414, 484.0487804878039]",3,1,1,1,0,1,7277_1.jpg,0131
67835972.jpg,2000,1334,"[159.61243144424083, 1006.7560975609771, 537.7842778793414, 484.0487804878039]",3,1,1,1,0,1,7277_2.jpg,0131
67835972.jpg,2000,1334,"[159.61243144424083, 1006.7560975609771, 537.7842778793414, 484.0487804878039]",3,1,1,1,0,1,7277_3.jpg,0131
67835972.jpg,2000,1334,"[159.61243144424083, 1006.7560975609771, 537.7842778793414, 484.0487804878039]",3,1,1,1,0,1,7277_4.jpg,0131
67835972.jpg,2000,1334,"[159.61243144424083, 1006.7560975609771, 537.7842778793414, 484.0487804878039]",3,1,1,1,0,1,7277_5.jpg,0131
67835972.jpg,2000,1334,"[159.61243144424083, 1006.7560975609771, 537.7842778793414, 484.0487804878039]",3,1,1,1,0,1,7277_6.jpg,0131
67835972.jpg,2000,1334,"[159.61243144424083, 1006.7560975609771, 537.7842778793414, 484.0487804878039]",3,1,1,1,0,1,7277_7.jpg,0131
68315209.jpg,1333,2000,"[612.4730851948199, 191.78406840069295, 296.2611860083655, 394.813956001381]",3,1,0,1,0,0,7446_1.jpg,0131
68315209.jpg,1333,2000,"[612.4730851948199, 191.78406840069295, 296.2611860083655, 394.813956001381]",3,1,0,1,0,0,7446_2.jpg,0131
68315209.jpg,1333,2000,"[612.4730851948199, 191.78406840069295, 296.2611860083655, 394.813956001381]",3,1,0,1,0,0,7446_3.jpg,0131
68315209.jpg,1333,2000,"[612.4730851948199, 191.78406840069295, 296.2611860083655, 394.813956001381]",3,1,0,1,0,0,7446_4.jpg,0131
68315209.jpg,1333,2000,"[612.4730851948199, 191.78406840069295, 296.2611860083655, 394.813956001381]",3,1,0,1,0,0,7446_5.jpg,0131
68315209.jpg,1333,2000,"[612.4730851948199, 191.78406840069295, 296.2611860083655, 394.813956001381]",3,1,0,1,0,0,7446_6.jpg,0131
68315209.jpg,1333,2000,"[612.4730851948199, 191.78406840069295, 296.2611860083655, 394.813956001381]",3,1,0,1,0,0,7446_7.jpg,0131
68348091.jpg,1333,2000,"[599.1300813008124, 103.8670731707316, 309.86991869918705, 412.1329268292684]",3,1,0,1,0,0,7464_1.jpg,0131
68348091.jpg,1333,2000,"[599.1300813008124, 103.8670731707316, 309.86991869918705, 412.1329268292684]",3,1,0,1,0,0,7464_2.jpg,0131
68348091.jpg,1333,2000,"[599.1300813008124, 103.8670731707316, 309.86991869918705, 412.1329268292684]",3,1,0,1,0,0,7464_3.jpg,0131
68348091.jpg,1333,2000,"[599.1300813008124, 103.8670731707316, 309.86991869918705, 412.1329268292684]",3,1,0,1,0,0,7464_4.jpg,0131
68348091.jpg,1333,2000,"[599.1300813008124, 103.8670731707316, 309.86991869918705, 412.1329268292684]",3,1,0,1,0,0,7464_5.jpg,0131
68348091.jpg,1333,2000,"[599.1300813008124, 103.8670731707316, 309.86991869918705, 412.1329268292684]",3,1,0,1,0,0,7464_6.jpg,0131
68348091.jpg,1333,2000,"[599.1300813008124, 103.8670731707316, 309.86991869918705, 412.1329268292684]",3,1,0,1,0,0,7464_7.jpg,0131
68878299.jpg,1333,2000,"[1087.999999999999, 184.9586794705462, 363.5026296018041, 469.0413205294531]",3,1,0,1,0,0,7638_1.jpg,0131
68878299.jpg,1333,2000,"[1087.999999999999, 184.9586794705462, 363.5026296018041, 469.0413205294531]",3,1,0,1,0,0,7638_2.jpg,0131
68878299.jpg,1333,2000,"[1087.999999999999, 184.9586794705462, 363.5026296018041, 469.0413205294531]",3,1,0,1,0,0,7638_3.jpg,0131
68878299.jpg,1333,2000,"[1087.999999999999, 184.9586794705462, 363.5026296018041, 469.0413205294531]",3,1,0,1,0,0,7638_4.jpg,0131
68878299.jpg,1333,2000,"[1087.999999999999, 184.9586794705462, 363.5026296018041, 469.0413205294531]",3,1,0,1,0,0,7638_5.jpg,0131
68878299.jpg,1333,2000,"[1087.999999999999, 184.9586794705462, 363.5026296018041, 469.0413205294531]",3,1,0,1,0,0,7638_6.jpg,0131
68878299.jpg,1333,2000,"[1087.999999999999, 184.9586794705462, 363.5026296018041, 469.0413205294531]",3,1,0,1,0,0,7638_7.jpg,0131
6945793.jpg,1333,2000,"[1245.0334339739181, 362.9999999999981, 185.9665660260786, 291.2423310961433]",3,1,0,1,0,0,7804_1.jpg,0131
6945793.jpg,1333,2000,"[1245.0334339739181, 362.9999999999981, 185.9665660260786, 291.2423310961433]",3,1,0,1,0,0,7804_2.jpg,0131
6945793.jpg,1333,2000,"[1245.0334339739181, 362.9999999999981, 185.9665660260786, 291.2423310961433]",3,1,0,1,0,0,7804_3.jpg,0131
6945793.jpg,1333,2000,"[1245.0334339739181, 362.9999999999981, 185.9665660260786, 291.2423310961433]",3,1,0,1,0,0,7804_4.jpg,0131
6945793.jpg,1333,2000,"[1245.0334339739181, 362.9999999999981, 185.9665660260786, 291.2423310961433]",3,1,0,1,0,0,7804_5.jpg,0131
6945793.jpg,1333,2000,"[1245.0334339739181, 362.9999999999981, 185.9665660260786, 291.2423310961433]",3,1,0,1,0,0,7804_6.jpg,0131
6945793.jpg,1333,2000,"[1245.0334339739181, 362.9999999999981, 185.9665660260786, 291.2423310961433]",3,1,0,1,0,0,7804_7.jpg,0131
69590100.jpg,1333,2000,"[800.0000000000007, 297.0, 148.30262822653887, 206.99999999999972]",3,1,0,1,0,0,7854_1.jpg,0131
69590100.jpg,1333,2000,"[800.0000000000007, 297.0, 148.30262822653887, 206.99999999999972]",3,1,0,1,0,0,7854_2.jpg,0131
69590100.jpg,1333,2000,"[800.0000000000007, 297.0, 148.30262822653887, 206.99999999999972]",3,1,0,1,0,0,7854_3.jpg,0131
69590100.jpg,1333,2000,"[800.0000000000007, 297.0, 148.30262822653887, 206.99999999999972]",3,1,0,1,0,0,7854_4.jpg,0131
69590100.jpg,1333,2000,"[800.0000000000007, 297.0, 148.30262822653887, 206.99999999999972]",3,1,0,1,0,0,7854_5.jpg,0131
69590100.jpg,1333,2000,"[800.0000000000007, 297.0, 148.30262822653887, 206.99999999999972]",3,1,0,1,0,0,7854_6.jpg,0131
69590100.jpg,1333,2000,"[800.0000000000007, 297.0, 148.30262822653887, 206.99999999999972]",3,1,0,1,0,0,7854_7.jpg,0131
70685488.jpg,1333,2000,"[1406.8344034442766, 214.66838968683228, 84.16559655572192, 121.0051690604994]",3,1,0,1,0,1,8196_1.jpg,0131
70685488.jpg,1333,2000,"[1406.8344034442766, 214.66838968683228, 84.16559655572192, 121.0051690604994]",3,1,0,1,0,1,8196_2.jpg,0131
70685488.jpg,1333,2000,"[1406.8344034442766, 214.66838968683228, 84.16559655572192, 121.0051690604994]",3,1,0,1,0,1,8196_3.jpg,0131
70685488.jpg,1333,2000,"[1406.8344034442766, 214.66838968683228, 84.16559655572192, 121.0051690604994]",3,1,0,1,0,1,8196_4.jpg,0131
70685488.jpg,1333,2000,"[1406.8344034442766, 214.66838968683228, 84.16559655572192, 121.0051690604994]",3,1,0,1,0,1,8196_5.jpg,0131
70685488.jpg,1333,2000,"[1406.8344034442766, 214.66838968683228, 84.16559655572192, 121.0051690604994]",3,1,0,1,0,1,8196_6.jpg,0131
70685488.jpg,1333,2000,"[1406.8344034442766, 214.66838968683228, 84.16559655572192, 121.0051690604994]",3,1,0,1,0,1,8196_7.jpg,0131
70691895.jpg,1333,2000,"[811.1059098433351, 145.99062423946586, 212.85557748636313, 264.009375760534]",3,1,0,1,0,1,8201_1.jpg,0131
70691895.jpg,1333,2000,"[811.1059098433351, 145.99062423946586, 212.85557748636313, 264.009375760534]",3,1,0,1,0,1,8201_2.jpg,0131
70691895.jpg,1333,2000,"[811.1059098433351, 145.99062423946586, 212.85557748636313, 264.009375760534]",3,1,0,1,0,1,8201_3.jpg,0131
70691895.jpg,1333,2000,"[811.1059098433351, 145.99062423946586, 212.85557748636313, 264.009375760534]",3,1,0,1,0,1,8201_4.jpg,0131
70691895.jpg,1333,2000,"[811.1059098433351, 145.99062423946586, 212.85557748636313, 264.009375760534]",3,1,0,1,0,1,8201_5.jpg,0131
70691895.jpg,1333,2000,"[811.1059098433351, 145.99062423946586, 212.85557748636313, 264.009375760534]",3,1,0,1,0,1,8201_6.jpg,0131
70691895.jpg,1333,2000,"[811.1059098433351, 145.99062423946586, 212.85557748636313, 264.009375760534]",3,1,0,1,0,1,8201_7.jpg,0131
71285048.jpg,1333,2000,"[913.6410702842874, 120.4681932824314, 493.5809584837325, 501.7017814962092]",3,1,0,1,0,1,8346_1.jpg,0131
71285048.jpg,1333,2000,"[913.6410702842874, 120.4681932824314, 493.5809584837325, 501.7017814962092]",3,1,0,1,0,1,8346_2.jpg,0131
71285048.jpg,1333,2000,"[913.6410702842874, 120.4681932824314, 493.5809584837325, 501.7017814962092]",3,1,0,1,0,1,8346_3.jpg,0131
